id,key,value,type 
4699019360,amenity,fuel,regular
4699019360,fax,+90 2166225767,contact
4699019360,phone,+90 2166225757,contact
4699019360,brand,Opet,fire_hydrant
4699019360,diesel,yes,fuel
4699019360,lpg,yes,fuel
4699019360,name,Opet Ümraniye,regular
4699019360,operator,Opet Petrolcülük A.Ş.,regular
4699019360,source,Yellow Pages Türkiye,regular
4699019360,website,www.opet.com.tr,regular
4699019360,wikidata,Q7072824,regular
4699019360,wikipedia,tr:Opet,regular
4699019373,city,Kocaeli,addr
4699019373,country,Türkiye,addr
4699019373,district,Gebze,addr
4699019373,housenumber,No: 22,addr
4699019373,neighbourhood,Güzeller Mahallesi,addr
4699019373,postcode,41400,addr
4699019373,street,Nesibe Batıyol Sokak,addr
4699019373,amenity,fuel,regular
4699019373,fax,+90 2627770028,contact
4699019373,phone,+90 2627770010,contact
4699019373,brand,Opet,fire_hydrant
4699019373,diesel,yes,fuel
4699019373,lpg,yes,fuel
4699019373,name,Opet Gebze,regular
4699019373,operator,Opet Petrolcülük A.Ş.,regular
4699019373,source,Yellow Pages Türkiye,regular
4699019373,website,www.opet.com.tr,regular
4699019373,wikidata,Q7072824,regular
4699019373,wikipedia,tr:Opet,regular
4699019379,city,İstanbul,addr
4699019379,country,Türkiye,addr
4699019379,district,Ataşehir,addr
4699019379,housenumber,No: 1,addr
4699019379,neighbourhood,Küçükbakkalköy Mahallesi,addr
4699019379,postcode,34750,addr
4699019379,street,Nesibe Batıyol Sokak,addr
4699019379,amenity,fuel,regular
4699019379,fax,+90 2165726346,contact
4699019379,phone,+90 2165732222,contact
4699019379,brand,Opet,fire_hydrant
4699019379,diesel,yes,fuel
4699019379,lpg,yes,fuel
4699019379,name,Opet Ataşehir,regular
4699019379,operator,Opet Petrolcülük A.Ş.,regular
4699019379,source,Yellow Pages Türkiye,regular
4699019379,website,www.opet.com.tr,regular
4699019379,wikidata,Q7072824,regular
4699019379,wikipedia,tr:Opet,regular
4699019380,city,İstanbul,addr
4699019380,country,Türkiye,addr
4699019380,district,Arnavutköy,addr
4699019380,housenumber,No: 193,addr
4699019380,neighbourhood,Hadımköy Mahallesi,addr
4699019380,place,Yassıören Köyü,addr
4699019380,postcode,34555,addr
4699019380,street,Nesibe Batıyol Sokak,addr
4699019380,amenity,fuel,regular
4699019380,fax,+90 2127801329,contact
4699019380,phone,+90 2127801330,contact
4699019380,brand,Opet,fire_hydrant
4699019380,diesel,yes,fuel
4699019380,lpg,yes,fuel
4699019380,name,Opet Arnavutköy,regular
4699019380,operator,Opet Petrolcülük A.Ş.,regular
4699019380,source,Yellow Pages Türkiye,regular
4699019380,website,www.opet.com.tr,regular
4699019380,wikidata,Q7072824,regular
4699019380,wikipedia,tr:Opet,regular
4699019947,city,İstanbul,addr
4699019947,country,Türkiye,addr
4699019947,district,Pendik,addr
4699019947,housenumber,No: 60,addr
4699019947,neighbourhood,Çınardere Mahallesi,addr
4699019947,postcode,34896,addr
4699019947,street,Nesibe Batıyol Sokak,addr
4699019947,amenity,fuel,regular
4699019947,fax,+90 2163534498,contact
4699019947,phone,+90 2163872727,contact
4699019947,brand,Opet,fire_hydrant
4699019947,diesel,yes,fuel
4699019947,lpg,yes,fuel
4699019947,name,Opet Pendik,regular
4699019947,operator,Opet Petrolcülük A.Ş.,regular
4699019947,source,Yellow Pages Türkiye,regular
4699019947,website,www.opet.com.tr,regular
4699019947,wikidata,Q7072824,regular
4699019947,wikipedia,tr:Opet,regular
4699019952,city,İstanbul,addr
4699019952,country,Türkiye,addr
4699019952,district,Esenyurt,addr
4699019952,housenumber,No: 52,addr
4699019952,neighbourhood,Akçaburgaz Mahallesi,addr
4699019952,postcode,34522,addr
4699019952,street,Nesibe Batıyol Sokak,addr
4699019952,amenity,fuel,regular
4699019952,fax,+90 2128866255,contact
4699019952,phone,+90 2128865355,contact
4699019952,brand,Opet,fire_hydrant
4699019952,diesel,yes,fuel
4699019952,lpg,yes,fuel
4699019952,name,Opet Esenyurt,regular
4699019952,operator,Opet Petrolcülük A.Ş.,regular
4699019952,source,Yellow Pages Türkiye,regular
4699019952,website,www.opet.com.tr,regular
4699019952,wikidata,Q7072824,regular
4699019952,wikipedia,tr:Opet,regular
4699019968,city,İstanbul,addr
4699019968,country,Türkiye,addr
4699019968,district,Pendik,addr
4699019968,housenumber,No: 53 D: 1,addr
4699019968,neighbourhood,Çınardere Mahallesi,addr
4699019968,postcode,34896,addr
4699019968,street,Nesibe Batıyol Sokak,addr
4699019968,amenity,fuel,regular
4699019968,fax,+90 2163799178,contact
4699019968,phone,+90 2163799177,contact
4699019968,brand,Opet,fire_hydrant
4699019968,diesel,yes,fuel
4699019968,lpg,yes,fuel
4699019968,name,Opet Pendik,regular
4699019968,operator,Opet Petrolcülük A.Ş.,regular
4699019968,source,Yellow Pages Türkiye,regular
4699019968,website,www.opet.com.tr,regular
4699019968,wikidata,Q7072824,regular
4699019968,wikipedia,tr:Opet,regular
4699019969,city,İstanbul,addr
4699019969,country,Türkiye,addr
4699019969,district,Tuzla,addr
4699019969,housenumber,No: 56,addr
4699019969,neighbourhood,Aydınlı Mahallesi,addr
4699019969,postcode,34953,addr
4699019969,street,Nesibe Batıyol Sokak,addr
4699019969,amenity,fuel,regular
4699019969,fax,+90 2163933857,contact
4699019969,phone,+90 2163933856,contact
4699019969,brand,Opet,fire_hydrant
4699019969,diesel,yes,fuel
4699019969,lpg,yes,fuel
4699019969,name,Opet Tuzla,regular
4699019969,operator,Opet Petrolcülük A.Ş.,regular
4699019969,source,Yellow Pages Türkiye,regular
4699019969,website,www.opet.com.tr,regular
4699019969,wikidata,Q7072824,regular
4699019969,wikipedia,tr:Opet,regular
4699019974,city,İstanbul,addr
4699019974,country,Türkiye,addr
4699019974,district,Üsküdar,addr
4699019974,housenumber,No: 59/A,addr
4699019974,neighbourhood,Çengelköy Mahallesi,addr
4699019974,postcode,34680,addr
4699019974,street,Nesibe Batıyol Sokak,addr
4699019974,amenity,fuel,regular
4699019974,fax,+90 2163215711,contact
4699019974,phone,+90 2163215710,contact
4699019974,brand,Opet,fire_hydrant
4699019974,diesel,yes,fuel
4699019974,lpg,yes,fuel
4699019974,name,Opet Üsküdar,regular
4699019974,operator,Opet Petrolcülük A.Ş.,regular
4699019974,source,Yellow Pages Türkiye,regular
4699019974,website,www.opet.com.tr,regular
4699019974,wikidata,Q7072824,regular
4699019974,wikipedia,tr:Opet,regular
4699020193,city,İstanbul,addr
4699020193,country,Türkiye,addr
4699020193,district,Beykoz,addr
4699020193,housenumber,No: 59,addr
4699020193,neighbourhood,Çubuklu Mahallesi,addr
4699020193,postcode,34805,addr
4699020193,street,Nesibe Batıyol Sokak,addr
4699020193,amenity,fuel,regular
4699020193,fax,+90 2165379014,contact
4699020193,phone,+90 2165379010,contact
4699020193,brand,Opet,fire_hydrant
4699020193,diesel,yes,fuel
4699020193,lpg,yes,fuel
4699020193,name,Opet Beykoz,regular
4699020193,operator,Opet Petrolcülük A.Ş.,regular
4699020193,source,Yellow Pages Türkiye,regular
4699020193,website,www.opet.com.tr,regular
4699020193,wikidata,Q7072824,regular
4699020193,wikipedia,tr:Opet,regular
4699020197,city,İstanbul,addr
4699020197,country,Türkiye,addr
4699020197,district,Tuzla,addr
4699020197,housenumber,D: 40,addr
4699020197,neighbourhood,Deri OSB Mahallesi,addr
4699020197,postcode,34956,addr
4699020197,street,Nesibe Batıyol Sokak,addr
4699020197,amenity,fuel,regular
4699020197,fax,+90 2165043922,contact
4699020197,phone,+90 2165043919,contact
4699020197,brand,Opet,fire_hydrant
4699020197,diesel,yes,fuel
4699020197,lpg,yes,fuel
4699020197,name,Opet Tuzla,regular
4699020197,operator,Opet Petrolcülük A.Ş.,regular
4699020197,source,Yellow Pages Türkiye,regular
4699020197,website,www.opet.com.tr,regular
4699020197,wikidata,Q7072824,regular
4699020197,wikipedia,tr:Opet,regular
4699020255,city,İstanbul,addr
4699020255,country,Türkiye,addr
4699020255,district,Bağcılar,addr
4699020255,housenumber,No: 2,addr
4699020255,neighbourhood,Mahmutbey Mahallesi,addr
4699020255,place,İSTOÇ Sanayi Sitesi,addr
4699020255,postcode,34218,addr
4699020255,street,Nesibe Batıyol Sokak,addr
4699020255,amenity,fuel,regular
4699020255,fax,+90 2126598909,contact
4699020255,phone,+90 2126598900,contact
4699020255,brand,Opet,fire_hydrant
4699020255,diesel,yes,fuel
4699020255,lpg,yes,fuel
4699020255,name,Opet Bağcılar,regular
4699020255,operator,Opet Petrolcülük A.Ş.,regular
4699020255,source,Yellow Pages Türkiye,regular
4699020255,website,www.opet.com.tr,regular
4699020255,wikidata,Q7072824,regular
4699020255,wikipedia,tr:Opet,regular
4699020278,city,İstanbul,addr
4699020278,country,Türkiye,addr
4699020278,district,Tuzla,addr
4699020278,housenumber,No: 1,addr
4699020278,neighbourhood,Fatih Mahallesi,addr
4699020278,postcode,34956,addr
4699020278,street,Nesibe Batıyol Sokak,addr
4699020278,amenity,fuel,regular
4699020278,fax,+90 2164824973,contact
4699020278,phone,+90 2164825011,contact
4699020278,brand,Opet,fire_hydrant
4699020278,diesel,yes,fuel
4699020278,lpg,yes,fuel
4699020278,name,Opet Tuzla,regular
4699020278,operator,Opet Petrolcülük A.Ş.,regular
4699020278,source,Yellow Pages Türkiye,regular
4699020278,website,www.opet.com.tr,regular
4699020278,wikidata,Q7072824,regular
4699020278,wikipedia,tr:Opet,regular
4699020285,city,İstanbul,addr
4699020285,country,Türkiye,addr
4699020285,district,Tuzla,addr
4699020285,housenumber,No: 51/A,addr
4699020285,neighbourhood,Evliya Çelebi Mahallesi,addr
4699020285,postcode,34944,addr
4699020285,street,Nesibe Batıyol Sokak,addr
4699020285,amenity,fuel,regular
4699020285,fax,+90 2164474848,contact
4699020285,phone,+90 2164474849,contact
4699020285,brand,Opet,fire_hydrant
4699020285,diesel,yes,fuel
4699020285,lpg,yes,fuel
4699020285,name,Opet Tuzla,regular
4699020285,operator,Opet Petrolcülük A.Ş.,regular
4699020285,source,Yellow Pages Türkiye,regular
4699020285,website,www.opet.com.tr,regular
4699020285,wikidata,Q7072824,regular
4699020285,wikipedia,tr:Opet,regular
4699020955,city,Kocaeli,addr
4699020955,country,Türkiye,addr
4699020955,district,Gebze,addr
4699020955,housenumber,No: 172,addr
4699020955,neighbourhood,İstasyon Mahallesi,addr
4699020955,postcode,41400,addr
4699020955,street,Nesibe Batıyol Sokak,addr
4699020955,amenity,fuel,regular
4699020955,fax,+90 2626554650,contact
4699020955,phone,+90 2626560825,contact
4699020955,brand,Opet,fire_hydrant
4699020955,diesel,yes,fuel
4699020955,lpg,yes,fuel
4699020955,name,Opet Gebze,regular
4699020955,operator,Opet Petrolcülük A.Ş.,regular
4699020955,source,Yellow Pages Türkiye,regular
4699020955,website,www.opet.com.tr,regular
4699020955,wikidata,Q7072824,regular
4699020955,wikipedia,tr:Opet,regular
4699020956,city,Kocaeli,addr
4699020956,country,Türkiye,addr
4699020956,district,Darıca,addr
4699020956,housenumber,No: 158,addr
4699020956,neighbourhood,Osmangazi Mahallesi,addr
4699020956,postcode,41700,addr
4699020956,street,Nesibe Batıyol Sokak,addr
4699020956,amenity,fuel,regular
4699020956,fax,+90 2626535477,contact
4699020956,phone,+90 2626540400,contact
4699020956,brand,Opet,fire_hydrant
4699020956,diesel,yes,fuel
4699020956,lpg,yes,fuel
4699020956,name,Opet Gebze,regular
4699020956,operator,Opet Petrolcülük A.Ş.,regular
4699020956,source,Yellow Pages Türkiye,regular
4699020956,website,www.opet.com.tr,regular
4699020956,wikidata,Q7072824,regular
4699020956,wikipedia,tr:Opet,regular
4699022510,city,Kocaeli,addr
4699022510,country,Türkiye,addr
4699022510,district,Gebze,addr
4699022510,housenumber,D: 4,addr
4699022510,neighbourhood,Sultan Orhan Mahallesi,addr
4699022510,place,Hasköy Sanayi Sitesi,addr
4699022510,postcode,41400,addr
4699022510,street,Nesibe Batıyol Sokak,addr
4699022510,amenity,fuel,regular
4699022510,fax,+90 2626448831,contact
4699022510,phone,+90 2626448830,contact
4699022510,brand,Opet,fire_hydrant
4699022510,diesel,yes,fuel
4699022510,lpg,yes,fuel
4699022510,name,Opet Gebze,regular
4699022510,operator,Opet Petrolcülük A.Ş.,regular
4699022510,source,Yellow Pages Türkiye,regular
4699022510,website,www.opet.com.tr,regular
4699022510,wikidata,Q7072824,regular
4699022510,wikipedia,tr:Opet,regular
4699022517,city,Kocaeli,addr
4699022517,country,Türkiye,addr
4699022517,district,Gebze,addr
4699022517,neighbourhood,Tavşanlı Mahallesi,addr
4699022517,place,Esentepe Mevki,addr
4699022517,postcode,41400,addr
4699022517,street,Nesibe Batıyol Sokak,addr
4699022517,amenity,fuel,regular
4699022517,fax,+90 2627249529,contact
4699022517,phone,+90 2627248036,contact
4699022517,brand,Opet,fire_hydrant
4699022517,diesel,yes,fuel
4699022517,lpg,yes,fuel
4699022517,name,Opet Gebze,regular
4699022517,operator,Opet Petrolcülük A.Ş.,regular
4699022517,source,Yellow Pages Türkiye,regular
4699022517,website,www.opet.com.tr,regular
4699022517,wikidata,Q7072824,regular
4699022517,wikipedia,tr:Opet,regular
4699022949,city,İstanbul,addr
4699022949,country,Türkiye,addr
4699022949,district,Sultanbeyli,addr
4699022949,housenumber,No: 64,addr
4699022949,neighbourhood,Hasanpaşa Mahallesi,addr
4699022949,postcode,34920,addr
4699022949,street,Nesibe Batıyol Sokak,addr
4699022949,amenity,fuel,regular
4699022949,fax,+90 2163986511,contact
4699022949,phone,+90 2163986232,contact
4699022949,brand,Opet,fire_hydrant
4699022949,diesel,yes,fuel
4699022949,lpg,yes,fuel
4699022949,name,Opet Sultanbeyli,regular
4699022949,operator,Opet Petrolcülük A.Ş.,regular
4699022949,source,Yellow Pages Türkiye,regular
4699022949,website,www.opet.com.tr,regular
4699022949,wikidata,Q7072824,regular
4699022949,wikipedia,tr:Opet,regular
4699022950,city,İstanbul,addr
4699022950,country,Türkiye,addr
4699022950,district,Kartal,addr
4699022950,housenumber,No: 8,addr
4699022950,neighbourhood,Orta Mahallesi,addr
4699022950,postcode,34880,addr
4699022950,street,Nesibe Batıyol Sokak,addr
4699022950,amenity,fuel,regular
4699022950,fax,+90 2163774435,contact
4699022950,phone,+90 2163774405,contact
4699022950,brand,Opet,fire_hydrant
4699022950,diesel,yes,fuel
4699022950,lpg,yes,fuel
4699022950,name,Opet Kartal,regular
4699022950,operator,Opet Petrolcülük A.Ş.,regular
4699022950,source,Yellow Pages Türkiye,regular
4699022950,website,www.opet.com.tr,regular
4699022950,wikidata,Q7072824,regular
4699022950,wikipedia,tr:Opet,regular
4699022951,city,İstanbul,addr
4699022951,country,Türkiye,addr
4699022951,district,Ataşehir,addr
4699022951,housenumber,No: 1 D: 3,addr
4699022951,neighbourhood,Küçükbakkalköy Mahallesi,addr
4699022951,postcode,34750,addr
4699022951,street,Nesibe Batıyol Sokak,addr
4699022951,amenity,fuel,regular
4699022951,fax,+90 2166600010,contact
4699022951,phone,+90 2166601222,contact
4699022951,brand,Opet,fire_hydrant
4699022951,diesel,yes,fuel
4699022951,lpg,yes,fuel
4699022951,name,Opet Ümraniye,regular
4699022951,operator,Opet Petrolcülük A.Ş.,regular
4699022951,source,Yellow Pages Türkiye,regular
4699022951,website,www.opet.com.tr,regular
4699022951,wikidata,Q7072824,regular
4699022951,wikipedia,tr:Opet,regular
4699022952,city,İstanbul,addr
4699022952,country,Türkiye,addr
4699022952,district,Pendik,addr
4699022952,housenumber,No: 2,addr
4699022952,neighbourhood,Güzelyalı Mahallesi,addr
4699022952,postcode,34903,addr
4699022952,street,Nesibe Batıyol Sokak,addr
4699022952,amenity,fuel,regular
4699022952,phone,+90 2163785900,contact
4699022952,brand,Opet,fire_hydrant
4699022952,diesel,yes,fuel
4699022952,euro_diesel,yes,fuel
4699022952,lpg,yes,fuel
4699022952,name,Opet Pendik,regular
4699022952,operator,Opet Petrolcülük A.Ş.,regular
4699022952,source,Yellow Pages Türkiye,regular
4699022952,website,www.opet.com.tr,regular
4699022952,wikidata,Q7072824,regular
4699022952,wikipedia,tr:Opet,regular
4699022953,city,İstanbul,addr
4699022953,country,Türkiye,addr
4699022953,district,Ataşehir,addr
4699022953,housenumber,No: 30,addr
4699022953,neighbourhood,Kayışdağı Mahallesi,addr
4699022953,postcode,34755,addr
4699022953,street,Nesibe Batıyol Sokak,addr
4699022953,amenity,fuel,regular
4699022953,phone,+90 2165266077,contact
4699022953,brand,Opet,fire_hydrant
4699022953,diesel,yes,fuel
4699022953,euro_diesel,yes,fuel
